idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
183,0.510347114258477,10.0850503072437,12.9106434938179,3.59311439831463,60,59.14,351,0.41,2.53466771703432,2.50836120593478,2.59245032722363,0,2
184,0.488708527594421,10.06988873186,13.9788757473022,3.7412202649326,60,59.16,349,0.4,2.49289523239507,2.4632516998799,2.54428920533324,0,2
185,0.459532087525849,10.2734121763437,12.1884999760915,3.49244903416119,60,59.18,346,0.38,2.44782176929692,2.41849427093799,2.50019315755983,0,2
186,0.425076842137586,10.2543073647725,12.2952911103933,3.50680114303944,60,59.2,344,0.37,2.39875786720269,2.36991658392735,2.44831154390549,0,2
187,0.50563523532156,10.6759205722744,12.7493676019353,3.57069503650286,60,59.22,340,0.35,2.33681163200345,2.30528484859293,2.37443289078251,0,2
188,0.483091986330885,10.2268896775564,12.0752462936397,3.47519290878041,60,59.24,337,0.35,2.29012128956512,2.26010974260477,2.32594507051237,0,2
189,0.448600881422675,10.3328820740416,11.9339963238892,3.45476045740023,60,59.26,333,0.34,2.24336085259993,2.21019955416635,2.27579298888911,0,2
190,0.42531150331657,10.7609827064372,11.8113193519119,3.43889684323444,60,59.28,330,0.33,2.19097294430759,2.15884826216157,2.21917809146605,0,2
191,0.468560918884631,10.6470211181044,11.6741494519507,3.41679212764924,60,59.3,326,0.32,2.13111629974456,2.10014820156057,2.15654979219311,0,2
192,0.475794148237467,10.6884623094243,11.5718336142378,3.4017156017138,60,59.32,322,0.3,2.07668125790683,2.04680693471489,2.09912819754393,0,2
193,0.481451092782835,10.7990353706678,10.9994031200158,3.316512870468,60,59.34,322,0.31,2.02363117881233,1.99809402699928,2.0449348239138,0,2
194,0.459034200710521,10.5754655908093,10.5589057069177,3.2495879569115,60,59.36,310,0.27,1.94477899219776,1.92227358356355,1.96782457384581,0,2
195,0.375517135739541,10.9216504007309,9.83195360751843,3.13557872407245,60,59.38,304,0.26,1.88481391704347,1.86144294591579,1.90250020414258,0,2
196,0.385465667923508,10.7969822894188,9.85127434520036,3.1386641066341,60,59.4,298,0.24,1.81316355857583,1.79932420775344,1.83430688461378,0,2
197,0.264852357769192,11.3894928030293,9.6717698775299,3.11026362429845,60,59.42,291,0.23,1.75210050073652,1.7391209673779,1.7659792184087,0,2
198,0.312131795129243,11.1143802270904,9.33579837974169,3.05574568948016,60,59.44,283,0.21,1.68479066540482,1.67258844296087,1.6980239827715,0,2
199,0.218815595152003,11.1841771055983,8.83320661350983,2.97245987824673,60,59.46,275,0.2,1.6089554587576,1.60267057307876,1.6232795180112,0,2
200,0.151269819745621,10.8080599093088,8.78902318977173,2.96459903314826,60,59.48,258,0.18,1.49756146852723,1.49831332321041,1.51278794239894,0,2
201,0.358316595856346,11.8970015346068,7.45125112849086,2.7304430124994,60,59.5,245,0.15,1.40651716610088,1.40893116405201,1.41787441821051,0,2
202,0.201022910652306,10.8465129746107,7.9813033122314,2.82618864043872,60,59.52,229,0.13,1.3046780581591,1.30846938349071,1.31520051175475,0,2
203,0.0192683404933857,11.3912456159241,6.67420754762958,2.58420454005599,60,59.54,211,0.12,1.18168330192104,1.18857132355828,1.19091268687456,0,2
