idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Skewness_S,Kurtosis_S,Variance_S,RMS_S,Skewness_T,Kurtosis_T,Variance_T,RMS_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1159,-0.00890161534755868,1.52846714924126,5.39892192107023,2.32354646542332,-0.00285104922030647,1.61924801068304,4.24904401559139,2.06132630801295,-0.00832818476204505,1.567005190149,4.23515735029219,2.05792934607389,57.5,56.68,321,0.33,2.32354646542332,2.06132630801295,2.05792934607389,0,6
1160,-0.00622121851939,1.52794778953077,5.15781310121939,2.27107719305384,-0.00368840732097511,1.6191227177317,4.06754845708681,2.0168198715982,-0.00736232863903385,1.56506206450788,4.02616042574089,2.00650938584899,57.5,56.7,317,0.31,2.27107719305384,2.0168198715982,2.00650938584899,0,6
1161,-0.00249619537335441,1.52835530142584,4.9442039287264,2.22355901833887,-0.00385010630152396,1.61587945917088,3.90252539150452,1.975486015933,-0.00400359031174393,1.5632839427573,3.83884439009682,1.95927758774011,57.5,56.72,313,0.3,2.22355901833887,1.975486015933,1.95927758774011,0,6
1162,-0.00182209632511307,1.52845610584876,4.57754412014314,2.13952453701076,-0.00519219762917008,1.61235798284256,3.62503196886677,1.90396940657512,-0.00541376819193668,1.56205685927154,3.53221874669763,1.87940103095963,57.5,56.74,305,0.28,2.13952453701076,1.90396940657512,1.87940103095963,0,6
1163,-0.000973152911629832,1.52914058272044,4.27740062350018,2.06819104531853,-0.00369461647913003,1.60968312515824,3.39394994511427,1.84228080008011,-0.00530788850730844,1.56195716266597,3.27824058082825,1.81057433268778,57.5,56.76,300,0.27,2.06819104531853,1.84228080008011,1.81057433268778,0,6
1164,-0.00226176027673149,1.53552979170969,3.96505704352969,1.99124311962657,-0.00384443451827999,1.60614134549379,3.14993974135066,1.77482470461079,-0.0039354082883019,1.56967204984661,3.02773047190007,1.74002010776596,57.5,56.78,294,0.27,1.99124311962657,1.77482470461079,1.74002010776596,0,6
1165,-0.00158117043966014,1.52638627942145,3.64867134869385,1.91015168312564,0.000586330053483097,1.60617363933722,2.9112844177426,1.70627006299252,-0.00366197470232262,1.55945762507281,2.78067964967598,1.66752036210484,57.5,56.8,278,0.24,1.91015168312564,1.70627006299252,1.66752036210484,0,6
1166,0.00118935045060055,1.52426759440929,3.12415624259252,1.7675395318136,0.00132114531454129,1.59578789774088,2.49011104046562,1.57804015544268,-0.00218675768374322,1.55778148236792,2.36823724392646,1.53889251814121,57.5,56.82,271,0.22,1.7675395318136,1.57804015544268,1.53889251814121,0,6
1167,-0.000862493160986836,1.52241951046636,2.85757660570619,1.69044203483802,0.000865799708122624,1.5958621932211,2.2893344003229,1.51308712784377,0.000468883336135341,1.55940163209539,2.16970395551682,1.47297677030245,57.5,56.84,260,0.2,1.69044203483802,1.51308712784377,1.47297677030245,0,6
1168,0.0028298904058889,1.51817200391222,2.62589776473802,1.62048221333684,0.00100571203734888,1.59155845759741,2.12858117349825,1.45900925011423,-0.000383318725129978,1.55926248646602,2.00176843710291,1.41482573306217,57.5,56.86,250,0.19,1.62048221333684,1.45900925011423,1.41482573306217,0,6
1169,0.00353376329306599,1.5189557366477,2.29211735224017,1.51399094868074,0.00193065825027371,1.58999036485722,1.87313132593045,1.368658929905,-0.130216808702411,22.3592244845617,9.80554626509932,3.13140984471926,57.5,56.88,241,0.17,1.51399094868074,1.36865892990499,3.13140984471926,0,6
1170,0.00530922271780857,1.51911491037647,2.00563066667219,1.41622150668883,0.00424528899014286,1.58585684379853,1.64780311800948,1.28371934557294,-0.00152420859455255,1.56307994001021,1.53907445205521,1.24058327939515,57.5,56.9,229,0.15,1.41622150668883,1.28371934557294,1.24058327939515,0,6
1171,0.00729137093402404,1.51754725125453,1.81036179646307,1.34552029932546,0.00670575940979976,1.58711654881023,1.49915750411608,1.22444456258278,-0.00227191113322302,1.56071186845607,1.39808778464972,1.18239846816454,57.5,56.92,215,0.13,1.34552029932546,1.22444456258278,1.18239846816454,0,6
1172,-0.00148914506181796,1.51905323267061,9.53928063225429,3.08855814927009,-0.0221068669721296,1.64161100670595,7.5759557817883,2.75243480712016,-0.0194918639503419,1.58467251703671,7.63594634057641,2.7632942920611,60,58.88,360,0.48,3.08855814927009,2.75243480712015,2.7632942920611,0,6
1173,-0.00230214939433301,1.51961785350923,9.35461193068996,3.05851450077086,-0.021358115537695,1.63843899702258,7.42275688607148,2.72445826999901,-0.0184172128694768,1.58491522134246,7.45451611990019,2.73026868450356,60,58.9,359,0.48,3.05851450077087,2.72445826999901,2.73026868450356,0,6
1174,-0.000842131566696672,1.51998970857351,9.09060740980307,3.01504677295893,-0.0199779291200364,1.63916297486344,7.20062028962783,2.68338669064888,-0.0179443602203981,1.58857949527284,7.29559185178701,2.70100844115682,60,58.92,357,0.47,3.01504677295893,2.68338669064888,2.70100844115682,0,6
1175,-0.00161271114242632,1.52129696614862,8.75136917461813,2.95826140191437,-0.0174856527179182,1.63861543220042,6.92983478253644,2.63246129456704,-0.0147632621343945,1.58503201967726,7.00629711545634,2.64691478761596,60,58.94,355,0.47,2.95826140191438,2.63246129456704,2.64691478761596,0,6
1176,-0.00398386654744021,1.5219976477552,8.50863007225252,2.91693893911444,-0.0136473589313035,1.63649528676074,6.73367586701497,2.59492604014657,-0.0126626675957014,1.58362974083677,6.80792133287512,2.60917428284694,60,58.96,354,0.47,2.91693893911444,2.59492604014657,2.60917428284694,0,6
1177,-0.0019990841816588,1.52328503699919,8.34846702746454,2.88935850383317,-0.0154265562943534,1.64148938357324,6.54251046795096,2.55783405577618,-0.0107099142401279,1.58794892488114,6.59599862058065,2.56824195155396,60,58.98,351,0.44,2.88935850383317,2.55783405577618,2.56824195155396,0,6
1178,-0.00276242181585997,1.5219138610424,8.08263924417702,2.84298155638035,-0.0115081482547936,1.63971474984594,6.33993428922046,2.51791751264813,-0.0110101741763996,1.58376904764793,6.38527994478579,2.52688594361207,60,59,350,0.43,2.84298155638035,2.51791751264813,2.52688594361207,0,6
1179,-0.00286871460532965,1.52228914793058,7.88855740536779,2.80864936335634,-0.0108178672457996,1.63674214502984,6.1421809057232,2.47834415803828,-0.00858071218254808,1.58451849275863,6.20060602378759,2.49007687970087,60,59.02,347,0.41,2.80864936335634,2.47834415803828,2.49007687970087,0,6
1180,-0.00371661660172407,1.52339302018623,7.60738234369398,2.75813773418957,-0.0103778300455766,1.6370428778498,5.94531698143024,2.43830038276701,-0.0102569077597207,1.58634956660356,5.98934532031073,2.4472898938019,60,59.04,345,0.41,2.75813773418957,2.43830038276701,2.4472898938019,0,6
1181,-0.00362930758758876,1.52483000560805,7.35749249539987,2.71245545302376,-0.00683015918922671,1.63688145020507,5.76084391512791,2.40016702187005,-0.00908067762422341,1.58185036194595,5.76991763408182,2.4020423014826,60,59.06,342,0.4,2.71245545302376,2.40016702187005,2.4020423014826,0,6
1182,-0.00716249902392326,1.52726524066064,6.93974170517825,2.63432810961274,-0.00640036912813306,1.63317399096613,5.4656971699753,2.33787787488338,-0.0083175075291429,1.57757609168531,5.50237542599173,2.34569116865679,60,59.08,338,0.39,2.63432810961274,2.33787787488338,2.34569116865679,0,6
1183,-0.00719419111818089,1.52921877515676,6.70538139038597,2.58946446332402,-0.00492340131399369,1.632509381727,5.27255295298463,2.2962090573967,-0.00930021418258955,1.58024812049587,5.31547174384413,2.30550765286076,60,59.1,337,0.37,2.58946446332402,2.29620905739669,2.30550765286076,0,6
1184,-0.00835014019998473,1.53089817844895,6.47329378386419,2.54425864546456,-0.00628049163199502,1.63048690130609,5.08947743163314,2.25599338448611,-0.010526552210131,1.57552948368423,5.09340181607248,2.25683405426322,60,59.12,334,0.36,2.54425864546457,2.25599338448611,2.25683405426322,0,6
1185,-0.00981108097808348,1.53151847196133,6.20321918016343,2.49061176188937,-0.00458610348416345,1.62960054927362,4.88292216431691,2.20973389274122,-0.0108318955938138,1.57618250996381,4.86075110989395,2.20468964700027,60,59.14,331,0.34,2.49061176188937,2.20973389274122,2.20468964700027,0,6
1186,-0.00699098828305021,1.53519435159583,5.39326215669121,2.32233096310356,-0.00253368065527042,1.62820461966133,4.21331002930347,2.05263457876908,-0.00923023168070493,1.56805332813901,4.16030057195499,2.03966170978135,60,59.18,320,0.31,2.32233096310356,2.05263457876908,2.03966170978135,0,6
1187,-0.00485722406403012,1.53618357945796,5.15865271474374,2.27125912529491,-0.00212257340565349,1.62547652068885,4.04825975618223,2.01203688904353,-0.0095472529949651,1.56902905756061,3.98573159134186,1.99640977228474,60,59.2,316,0.31,2.27125912529491,2.01203688904353,1.99640977228473,0,6
1188,-0.00268389015728035,1.53692655302999,4.83553603336631,2.19898842929932,-0.00394758178006636,1.62090225778367,3.77486740781778,1.94291601510523,-0.00767384116649702,1.57385706921326,3.69538212256744,1.92231845838588,60,59.22,310,0.29,2.19898842929932,1.94291601510523,1.92231845838588,0,6
1189,-0.00352795048129775,1.53820478826346,4.57756235278294,2.13952196419266,-0.00317235306900725,1.62165425895003,3.59414644717293,1.89583273818374,-0.00690867714433526,1.56798361637342,3.4818909553413,1.86596476997936,60,59.24,306,0.28,2.13952196419266,1.89583273818374,1.86596476997936,0,6
1190,-0.00340532788327001,1.53501048641708,4.32997848755609,2.08086481115165,-0.00149781815062937,1.61861869663166,3.41289995117795,1.84742241663084,-0.00527447209311105,1.57168368368948,3.28466855052118,1.81234788517923,60,59.26,301,0.28,2.08086481115165,1.84742241663084,1.81234788517923,0,6
1191,-0.00352736106745575,1.53425381031488,4.08434944520686,2.02097998138949,-0.00265698173858433,1.6156691069236,3.23278057667199,1.79800577235786,-0.00528733340885252,1.56547598261451,3.07291928913958,1.75295709290026,60,59.28,295,0.27,2.02097998138949,1.79800577235786,1.75295709290026,0,6
1192,-0.00360403833561716,1.53170896904306,3.85564444032115,1.96357983500005,-0.00198692914377735,1.61303465771766,3.07629358454951,1.75395656220242,-0.00204006948604886,1.5742243579402,2.87864173491899,1.69663933524771,60,59.3,289,0.24,1.96357983500005,1.75395656220242,1.69663933524771,0,6
1193,0.000317468308700312,1.53157258777303,3.61403864690753,1.90106982007729,-0.0018116867470329,1.61075024426974,2.89954797316796,1.70283502079688,-0.0026233343603833,1.56884136928803,2.68267195892461,1.63787009826081,60,59.32,282,0.23,1.90106982007729,1.70283502079688,1.63787009826081,0,6
1194,0.000882426238426913,1.52920318222485,3.12428610348533,1.76757881346214,-0.00086209039802513,1.60603331082703,2.51196274091109,1.58495007819974,0.00103645573500177,1.56809415124275,2.32689770508582,1.52540291510414,60,59.34,268,0.21,1.76757881346214,1.58495007819974,1.52540291510414,0,6
1195,0.000481455163739913,1.5233375008309,2.78361462899982,1.66842734022032,0.00110006453154681,1.60596573254131,2.26178056798343,1.50395017605292,-0.00146126707249768,1.57099544017494,2.08227684713631,1.44299602134071,60,59.36,255,0.18,1.66842734022032,1.50395017605292,1.44299602134071,0,6
1196,0.00314653639697966,1.52303094121524,2.45429911088004,1.56663426805371,6.5830325140609e-05,1.59449793351839,1.99537706604724,1.41261616607881,0.00197595339405974,1.57253630024679,1.83075009301777,1.35303932550327,60,59.38,242,0.17,1.5666342680537,1.41261616607881,1.35303932550327,0,6
1197,0.00222223296127067,1.52067239695592,2.18874863040413,1.47945861043769,0.00123429314272555,1.59500917755011,1.79466441927361,1.33969888699774,0.00505716010855363,1.58288496653644,1.64007653567704,1.28064284287091,60,59.4,230,0.16,1.47945861043769,1.33969888699774,1.28064284287091,0,6
1198,0.00277784751904759,1.51785820601929,1.88807719778639,1.37409269711516,0.00158670683405602,1.58801554472065,1.5649780533152,1.25104559423879,0.00169131785200751,1.57143718076012,1.42321057589468,1.19297265080158,60,59.42,216,0.13,1.37409269711516,1.25104559423879,1.19297265080159,0,6
1199,0.000335884743253324,1.47933572413625,9.91562830375737,3.14888914173924,-0.00866944840856022,1.67301481792981,5.83099142374075,2.41473104086856,-0.00539595382470711,1.55693688010864,6.05226065628337,2.46011050454764,45,43.65,339,0.47,3.14888914173924,2.41473104086855,2.46011050454764,0,7
1200,-0.00151615592153812,1.47947021011091,9.69465708129715,3.11359954796811,-0.00769602282442066,1.67151605340587,5.70321236832872,2.38812348497356,-0.00697650113729544,1.55705003097861,5.88853365165164,2.42660595524593,45,43.67,337,0.46,3.11359954796811,2.38812348497356,2.42660595524593,0,7
1201,-0.000862756746573584,1.48049855248105,9.46547375926824,3.07658042994628,-0.00929986930009998,1.67111420134929,5.55943864992805,2.35784183966273,-0.00593082272324539,1.55684548999175,5.7360295925594,2.39497708666459,45,43.69,336,0.45,3.07658042994628,2.35784183966273,2.39497708666459,0,7
1202,-0.00163989211378002,1.48049570349412,9.3327588343189,3.05493362053304,-0.00803743083459469,1.67050289748307,5.49450811841127,2.3440279792662,-0.00671985568124156,1.55689174113624,5.62335270140831,2.37133722900751,45,43.71,334,0.45,3.05493362053304,2.3440279792662,2.37133722900751,0,7
1203,-0.00137073199419585,1.48052596259864,9.11824978074993,3.01962341040892,-0.00719658241073924,1.66871657098913,5.37597575718325,2.31860400281232,-0.00893612687420991,1.555802589732,5.46978845306374,2.33873453258504,45,43.73,333,0.44,3.01962341040892,2.31860400281231,2.33873453258504,0,7
1204,-0.0026792764108974,1.48256681575375,8.85369159899501,2.97548930656722,-0.00766138024275241,1.66689550774357,5.22570579874315,2.2859669286599,-0.00883395794223932,1.55761762592929,5.27414690276655,2.2965286371452,45,43.75,330,0.44,2.97548930656722,2.2859669286599,2.2965286371452,0,7
1205,-0.000444077207369736,1.48193942535077,8.76021297345246,2.95975610592484,-0.00994193426927866,1.66490493509618,5.17418755783587,2.27467978566672,-0.00990115389967453,1.55620230486166,5.20629904255944,2.28170940486784,45,43.77,330,0.43,2.95975610592484,2.27467978566672,2.28170940486784,0,7
1206,-0.00283940673498504,1.48357414000766,8.23949122623525,2.87043749027287,-0.00945021109520783,1.66185043258679,4.86840829400939,2.20643799637958,-0.0114253280792002,1.55698443693492,4.85573728845706,2.20355252188317,45,43.79,326,0.41,2.87043749027287,2.20643799637958,2.20355252188317,0,7
1207,-0.00340620878688978,1.4839066317995,7.97581553159531,2.82412759378745,-0.0099953709681186,1.65866031044079,4.71924247610293,2.17237300104446,-0.0110020129567537,1.56128988451431,4.69727367476787,2.16729779543267,45,43.81,324,0.41,2.82412759378745,2.17237300104446,2.16729779543267,0,7
1208,-0.0032053104872767,1.48347101533466,7.76296423624635,2.78619514361152,-0.0109661417382229,1.65878984302455,4.60795569564966,2.14660360646319,-0.0148145924961231,1.55454864674158,4.5608095151128,2.13558406129301,45,43.83,321,0.4,2.78619514361153,2.14660360646319,2.13558406129301,0,7
1209,-0.00436232093303274,1.48468200565524,7.53845964449962,2.74560450191662,-0.0116332907814528,1.65758546134884,4.47698695405432,2.11588262076747,-0.0119781496477076,1.55648580560798,4.40079629828055,2.09778860548952,45,43.85,319,0.39,2.74560450191662,2.11588262076747,2.09778860548952,0,7
1210,-0.00273647482739521,1.4847679220621,7.33542629162319,2.70838786709318,-0.0117451452133147,1.65613318410506,4.35625864680746,2.08715909486671,-0.0132800705897387,1.55478217768392,4.2485133605327,2.06117265970268,45,43.87,316,0.38,2.70838786709319,2.08715909486671,2.06117265970268,0,7
1211,-0.00300005987664761,1.48393363251861,7.09338928057059,2.66333376881806,-0.0126939714302685,1.65457608029181,4.23523385478502,2.05797357547764,-0.0125050425220567,1.55395893332152,4.08777857800227,2.02180544826883,45,43.89,314,0.37,2.66333376881806,2.05797357547763,2.02180544826883,0,7
1212,-0.00338577481450597,1.48674410942178,6.73051120096472,2.59430937219432,-0.0124493603419355,1.65192694889837,4.0127401642182,2.00317841657053,-0.0136372393895669,1.55305621063655,3.8546737805564,1.96331301179617,45,43.91,309,0.36,2.59430937219432,2.00317841657053,1.96331301179617,0,7
1213,-0.00027369233101042,1.48800362474868,6.03814202652155,2.45726099162409,-0.0122471833748579,1.64670101967896,3.63079744265508,1.90547546844318,-0.0131624242879061,1.5554328916267,3.41956385406539,1.84918778464282,45,43.93,303,0.33,2.45726099162409,1.90547546844318,1.84918778464282,0,7
1214,-0.00168962160010636,1.48809532819378,5.85812337915663,2.42035315263474,-0.0121725505678055,1.64678591488486,3.52468932081409,1.87741494435196,-0.0145471544753017,1.55037305623058,3.31036328271185,1.81942288457427,45,43.95,300,0.32,2.42035315263474,1.87741494435196,1.81942288457427,0,7
1215,-0.000256483358671044,1.48867294184872,5.62725095812636,2.37217491598193,-0.00931908154362574,1.64039507670231,3.41333272062247,1.84752171610776,-0.0141689650264412,1.55014562867781,3.16700970044162,1.77959185396381,45,43.97,297,0.31,2.37217491598193,1.84752171610776,1.77959185396381,0,7
1216,-0.000196029506039741,1.48807485523158,5.38722933583263,2.32103598189205,-0.0104879753110334,1.63656335577947,3.28264296087601,1.8118206623719,-0.00915092077752989,1.54957686914385,3.03956319080911,1.74341741482378,45,43.99,289,0.3,2.32103598189206,1.8118206623719,1.74341741482378,0,7
1217,0.000138229651888427,1.48683003490011,5.12372306621975,2.26356033747946,-0.00693028659906606,1.63457169028973,3.15305137055105,1.77569653334779,-0.00690258445493331,1.54741432701287,2.8784355972414,1.69657833509584,45,44.01,288,0.3,2.26356033747946,1.77569653334779,1.69657833509584,0,7
1218,0.00218956933645388,1.4879096137344,4.88975287173184,2.21128185451318,-0.00784868354644223,1.63140864685115,3.02382670781295,1.7389347093698,-0.00772224644526304,1.54535089047231,2.73341491462015,1.65328789792625,45,44.03,280,0.28,2.21128185451318,1.7389347093698,1.65328789792625,0,7
1219,-0.00133937219997802,1.48912727383145,4.60486843850744,2.14589261232537,-0.00193852856289586,1.63039072655439,2.85330402027802,1.68917612405735,-0.00488026645517537,1.54489921827087,2.57361481508497,1.60423449420543,45,44.05,278,0.27,2.14589261232537,1.68917612405735,1.60423449420543,0,7
1220,-0.00265525713166722,1.48965701481773,4.24481802233376,2.06030451451434,-0.00179923439337517,1.6270769804426,2.65624692179675,1.62982684717628,-0.00546716728372879,1.53929477322034,2.37963001152995,1.54259024706081,45,44.07,267,0.25,2.06030451451434,1.62982684717628,1.54259024706081,0,7
1221,-0.00430076029736328,1.48991959402122,4.00202863934696,2.00050451036993,0.000581659926522093,1.62126957872281,2.53101368433868,1.59093554175365,-0.00335728646252273,1.54214851703558,2.23940859651372,1.49645044343997,45,44.09,261,0.24,2.00050451036993,1.59093554175365,1.49645044343997,0,7
1222,-0.00432326856241292,1.49046047753514,3.79359596258611,1.94772354267455,0.00123324106974782,1.62280339495003,2.40724160489495,1.55156338091143,-0.0050251469182938,1.53853308117832,2.1217394297097,1.4566061586999,45,44.11,256,0.22,1.94772354267455,1.55156338091143,1.4566061586999,0,7
1223,-0.00448137321865443,1.49305117395375,3.05110929499373,1.7467624924851,0.00401043608589315,1.61367885674341,1.95232422974806,1.39728893484732,-0.00969089119909962,1.54031628938581,1.69828576673654,1.30317477094328,45,44.13,235,0.18,1.7467624924851,1.39728893484732,1.30317477094328,0,7
1224,-0.00219766809589614,1.49183071933377,2.61550495051234,1.61727981288735,0.00338377468276744,1.60879559523641,1.68682856731145,1.29881380388464,-0.0132060034996881,1.53866047016293,1.46317213896448,1.20960748907925,45,44.15,215,0.15,1.61727981288735,1.29881380388464,1.20960748907926,0,7
1225,-0.00188779730904867,1.48585653452791,8.82162683723322,2.97010644509232,-0.0101957165026708,1.67016471286711,5.18031240400199,2.27603161934118,-0.0103142002619943,1.56355334038079,5.11343554478639,2.26126837717777,47.5,46.26,331,0.42,2.97010644509232,2.27603161934118,2.26126837717777,0,7
1226,-0.00243436902908242,1.48709112449051,8.60965845408938,2.93420170472933,-0.0108583034277288,1.66729901095441,5.06970958432413,2.25160230982365,-0.0105330491200357,1.56413953675843,4.98675840747868,2.23308541967993,47.5,46.28,329,0.42,2.93420170472933,2.25160230982365,2.23308541967993,0,7
1227,-0.00144133022600137,1.48666361548595,8.40980616246574,2.89995108099328,-0.0113347391654896,1.66617110389066,4.96051082510092,2.22721510690536,-0.0119465720995818,1.56553348250838,4.85856339204491,2.20419289566049,47.5,46.3,327,0.41,2.89995108099328,2.22721510690535,2.20419289566049,0,7
1228,-0.00327318170224034,1.48777884196378,8.17481652798362,2.85914426090597,-0.0116079622782441,1.66596325124404,4.82547212075609,2.19669370220214,-0.0112154196583271,1.56540103828347,4.69828270406018,2.16753115637752,47.5,46.32,325,0.4,2.85914426090597,2.19669370220214,2.16753115637752,0,7
1229,-0.00377303911999384,1.48852237090815,7.84992462392178,2.80175215647306,-0.0121042418139708,1.66486301850542,4.64747235876036,2.15580310994573,-0.0103330520347037,1.56286995427294,4.5056173760379,2.12262727889396,47.5,46.34,322,0.39,2.80175215647306,2.15580310994573,2.12262727889396,0,7
1230,-0.00121063591620653,1.48916971424248,7.53709656193692,2.74536767924653,-0.0118458808298401,1.66038872173149,4.4814460646563,2.11694255560945,-0.0146543844411445,1.56081734650904,4.29229585770471,2.07176538875591,47.5,46.36,318,0.39,2.74536767924653,2.11694255560945,2.07176538875591,0,7
1231,-0.000933235024792069,1.48979075332944,7.23806605988436,2.6903566319049,-0.0101590173192525,1.66104004242281,4.3071996926331,2.07538017514773,-0.0119391844933629,1.56285281495634,4.11431902134247,2.02835822694505,47.5,46.38,316,0.38,2.6903566319049,2.07538017514773,2.02835822694505,0,7
1232,-0.00144732661925293,1.48844541295924,7.03422281572215,2.65219820574761,-0.00956456097776799,1.65814546617622,4.1933758849393,2.04776902919605,-0.012660398895005,1.55971323394552,3.98183156459359,1.99543310709588,47.5,46.4,313,0.36,2.65219820574761,2.04776902919605,1.99543310709588,0,7
1233,6.79847918709666e-06,1.48943183817052,6.8114780384334,2.60987170243395,-0.00961255988586068,1.65404525918244,4.072193190825,2.01797208161006,-0.013981788930658,1.55731154954071,3.82680023785246,1.95620134758078,47.5,46.42,310,0.36,2.60987170243395,2.01797208161006,1.95620134758078,0,7
1234,-0.0012587569236434,1.49033423481957,6.49555387025507,2.54863291744959,-0.0100995588755248,1.65044532213082,3.89916686584949,1.97464209727062,-0.011627661704596,1.55547652869382,3.62601344930715,1.90419070167438,47.5,46.44,306,0.35,2.54863291744959,1.97464209727062,1.90419070167438,0,7
1235,-0.000291039182894118,1.48954201551488,6.31430680242076,2.51281305779335,-0.0112343734870954,1.65142911628052,3.80430046997668,1.95045572894529,-0.0112162592647874,1.55915111029659,3.53427937617924,1.87994964687365,47.5,46.46,304,0.33,2.51281305779335,1.95045572894529,1.87994964687365,0,7
1236,-0.000958819340720317,1.49128916050659,5.96492041292817,2.44230540945606,-0.00826952657777094,1.64930164928608,3.6200765971871,1.90265384951948,-0.0105402652069978,1.55578463910205,3.30835752691957,1.81887100949148,47.5,46.48,299,0.32,2.44230540945606,1.90265384951948,1.81887100949148,0,7
1237,-0.000237200696928747,1.49132535941095,5.4866871979471,2.34236072033216,-0.00785662091081732,1.64329973456311,3.35404477285872,1.83141234879264,-0.00869089678045263,1.5524916320415,3.03463609463868,1.74200336202557,47.5,46.5,290,0.29,2.34236072033216,1.83141234879263,1.74200336202557,0,7
1238,-0.0001144735681056,1.49260211213882,5.0604813334023,2.24954795790358,-0.00430264589589465,1.64006928502603,3.11031097543778,1.76361915408979,-0.0043104687193226,1.55246868725347,2.78359003685253,1.66839284697705,47.5,46.52,284,0.28,2.24954795790358,1.76361915408979,1.66839284697705,0,7
1239,-0.00230088982396891,1.49182817124838,4.82535917907658,2.19665906570542,-0.00248075303890604,1.63551400296785,2.98841434112141,1.72871104495981,-0.00206828191795499,1.55150123859318,2.64294662506098,1.62569799733795,47.5,46.54,279,0.27,2.19665906570542,1.72871104495981,1.62569799733795,0,7
1240,-0.00167995027957226,1.49488647121146,4.30596089464336,2.07508454788533,0.000706560526127546,1.62854504999626,2.69716369863855,1.64231349688007,-0.00629968552889126,1.54838532164387,2.3561254207181,1.53495316089594,47.5,46.56,267,0.25,2.07508454788533,1.64231349688007,1.53495316089594,0,7
1241,-0.00365360769490187,1.49470726403081,4.07385163434136,2.01837713071555,0.000452555403023507,1.62497810421028,2.56028803406816,1.60010087658211,-0.00301416668878612,1.54692006471647,2.23218317835386,1.49403479261089,47.5,46.58,262,0.23,2.01837713071555,1.60010087658211,1.49403479261089,0,7
1242,-0.0031911878234501,1.49486561057965,3.77952933414175,1.94410466144737,0.00240674487048571,1.62548235337071,2.4026265801217,1.55006236944891,-0.00577832733121338,1.54489572877376,2.06231956467407,1.43606449810995,47.5,46.6,255,0.22,1.94410466144737,1.55006236944891,1.43606449810995,0,7
1243,-0.00276172971261306,1.49854843026384,3.03026610714264,1.7407758512243,0.00378904498582483,1.61482487927049,1.94495010379705,1.39464752305224,-0.00910917910038971,1.54469350136854,1.6528043446119,1.28560351758664,47.5,46.62,231,0.18,1.7407758512243,1.39464752305224,1.28560351758664,0,7
1244,-0.00631140046297188,1.49690098502577,2.83923624912753,1.68500492570064,0.00465963788753469,1.61357813272828,1.83566125318024,1.35490152738565,-0.00786598087777886,1.54315739916795,1.54725848943316,1.24387646733509,47.5,46.64,225,0.17,1.68500492570064,1.35490152738565,1.24387646733509,0,7
1245,-0.00398108834037821,1.49482539492674,2.58352012015017,1.60734129890533,0.00511535947060386,1.61239876469914,1.68720360781071,1.29895754434689,-0.00967737322931966,1.54374278505196,1.41914043186997,1.19126557137335,47.5,46.66,210,0.15,1.60734129890533,1.29895754434689,1.19126557137335,0,7
1246,-0.00241418698665252,1.49493323074961,8.18418994781823,2.86078561334096,-0.0120474979107876,1.66937420443349,4.80113843864177,2.19114979235371,-0.0137405401254318,1.56871688560379,4.59807642166175,2.14429121374353,50,48.81,324,0.41,2.86078561334096,2.19114979235371,2.14429121374353,0,7
1247,-0.000793917960427137,1.49480632953145,7.97914576522439,2.82472776071762,-0.0121784864034198,1.6654760224375,4.6915339501174,2.16600217945024,-0.0117467721935246,1.569958860685,4.46001946498029,2.1118547012779,50,48.83,322,0.4,2.82472776071762,2.16600217945024,2.1118547012779,0,7
1248,-0.00350483925846442,1.49513750068242,7.75730184168337,2.78517150884315,-0.0130438163888438,1.66518589006117,4.57145834189491,2.13809311216008,-0.0103079149515365,1.57037119964102,4.32553050571899,2.07977088555389,50,48.85,320,0.4,2.78517150884315,2.13809311216008,2.07977088555389,0,7
1249,-0.000806238309950475,1.49559729306934,7.40581676686775,2.72135301278039,-0.0120269960777854,1.66555452958715,4.37492700351116,2.0916379720224,-0.0125910180651884,1.56790825563298,4.11235999519859,2.02787518135155,50,48.87,315,0.39,2.72135301278039,2.0916379720224,2.02787518135155,0,7
1250,-0.00117319805000313,1.49652309880409,7.13182685790237,2.67053660759788,-0.00924382558715087,1.66248402488364,4.2252044372931,2.05553149057591,-0.0128993503087026,1.56632660524296,3.93170061260342,1.98283180919889,50,48.89,313,0.37,2.67053660759788,2.05553149057591,1.98283180919889,0,7
1251,-0.000953204957083809,1.49612014140262,6.85708348287572,2.61858924310456,-0.00970589955263987,1.65831644830706,4.09104357761241,2.02262964981273,-0.0118870531256625,1.56429887599703,3.76641351130509,1.94070559927974,50,48.91,310,0.35,2.61858924310456,2.02262964981273,1.94070559927974,0,7
1252,-0.00118803825961792,1.49547478686886,6.60314305246928,2.56964163720652,-0.00746187564320113,1.65861812892655,3.94879031583136,1.98715077397166,-0.0100821907871591,1.56601675289129,3.61071289800256,1.90016870873456,50,48.93,307,0.34,2.56964163720652,1.98715077397166,1.90016870873456,0,7
1253,0.000124176967112386,1.49588648579854,6.32693369675364,2.51533049411622,-0.0120131674104297,1.65552195699019,3.7960246267131,1.94835124493199,-0.0106577886792497,1.56262656335471,3.43431500844301,1.85317227150842,50,48.95,303,0.34,2.51533049411622,1.94835124493199,1.85317227150842,0,7
