idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
82,0.426188223773235,0.767389035545461,1.98968442517051,0.2313588207753,0.730858881621553,0,1,1,-0.155488781239671,0.637690031629425,2.17379630228232,0.46897771073737,0.895445159049087,0,1,1,-0.150928940005615,0.642987577480003,2.1784710050202,0.457005504498061,0.896964608831442,0,1,1,57.5,56.34,333,0.45,3.03750593561469,2.32711412020071,2.22818094743968,0,7
83,0.383274433358057,0.735943479540771,2.02645406150559,0.279453406001839,0.754936312510134,0,1,1,-0.181712265522651,0.610210034293803,2.16830335658938,0.52822077587947,0.95953826099494,0,1,1,-0.161292764639757,0.618965090368903,2.17696993253906,0.505957929104003,0.898626898365903,0,1,1,57.5,56.36,330,0.44,2.98674135719442,2.2886544916905,2.18506723332937,0,7
84,0.391744428853562,0.739043677481339,2.01015637234386,0.276308989576222,0.743297489422781,0,1,1,-0.182192315228544,0.604353764519599,2.15220962254247,0.544311396617003,0.94212950647852,0,1,1,-0.163912985359084,0.613286232950643,2.16532523465936,0.519604574552482,0.897122808363949,0,1,1,57.5,56.38,327,0.42,2.93547721262357,2.2500814685628,2.14377623182185,0,7
85,0.384196823841012,0.740663931147881,2.0187754398826,0.271007366329079,0.774229446624914,0,1,1,-0.176805190894446,0.616439200601645,2.1480125647742,0.517868361776866,0.951826453046109,0,1,1,-0.171830088474711,0.620316609597539,2.15076119246964,0.508486698267211,0.949873196775582,0,1,1,57.5,56.4,326,0.42,2.89494502752005,2.22126063905705,2.10735239911064,0,7
86,0.409342200648481,0.753034729961746,1.99105833926522,0.253404038358265,0.735300346438932,0,1,1,-0.153876857259613,0.633095711409651,2.1494558209207,0.477775284692163,0.941696121949069,0,1,1,-0.131942904078006,0.638594071292642,2.1502291114167,0.465761137058932,0.938400499221101,0,1,1,57.5,56.42,323,0.41,2.85350121371933,2.19222543013334,2.07303899289556,0,7
87,0.410281993254236,0.770891150169596,1.90427202742929,0.236632170756672,0.737352806983617,0,1,1,-0.166482231944057,0.63432457119659,2.11642649315947,0.480904605480079,0.907938233343313,0,1,1,-0.159370128759721,0.639533396433961,2.12831307291753,0.467729844402704,0.821725119717276,0,1,1,57.5,56.44,323,0.41,2.79391413782504,2.15072451414813,2.02400876170995,0,7
88,0.380711949025128,0.744768004766515,1.99952359899917,0.265487591530734,0.769166411858107,0,1,1,-0.181204694687417,0.623775839914169,2.15817286627718,0.501633456459621,0.868625889848807,0,1,1,-0.166073284489158,0.627022146422212,2.1539846223142,0.493181768769387,0.941482416970193,0,1,1,57.5,56.46,317,0.38,2.75345335802583,2.12229602705846,1.99058632721603,0,7
89,0.405400012217272,0.764280582687517,1.94280982679114,0.240250794975125,0.74919719581366,0,1,1,-0.167313313859655,0.630230916607845,2.13714714879837,0.489064089030695,0.945060036588747,0,1,1,-0.152300744461554,0.634864202547075,2.15069168573421,0.472497319759608,0.825009797123221,0,1,1,57.5,56.48,314,0.37,2.6879514874593,2.07556608424501,1.93618053737522,0,7
90,0.413302962293728,0.766612492717182,1.95152867355482,0.233851620028732,0.790090454335564,0,1,1,-0.17614899151394,0.627793681884386,2.12483188294985,0.493625748370574,0.94938103612572,0,1,1,-0.154122050695086,0.630373937819915,2.13365029185439,0.487231543743809,0.878571397582842,0,1,1,57.5,56.5,310,0.37,2.63113390354288,2.03841943247077,1.88939432996212,0,7
91,0.410094783186388,0.776940408670655,1.89563813604355,0.223456054804284,0.722386713281346,0,1,1,-0.141837007180529,0.655918351283632,2.08208706300484,0.436981055303941,0.673603289787701,0,1,1,-0.152392821412257,0.655634523091448,2.09377139884614,0.437684549515538,0.879667992827106,0,1,1,57.5,56.52,307,0.36,2.573894908805,1.99951867639915,1.84362663113791,0,7
