idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
48,1.21531166099073,0.0586254516610377,0.0434713735781174,0.0171882882614744,0.175296414173655,0.331439835243255,0.420394429406865,47.5,46.63,345,0.42,2.40911802520674,2.4183634161363,2.48632327744582,0,1
49,0.990232002698189,0.048585675358261,0.0431573755714831,0.0205545444665573,0.161754170703481,0.394961369892965,0.276337280504757,47.5,46.65,343,0.41,2.3672859596711,2.37651424845071,2.44300093479042,0,1
50,1.16686259816318,0.0819738021331936,0.106573348402477,0.0642568989390037,0.187038938702288,0.478686983632151,0.381813691958079,47.5,46.67,338,0.39,2.30426520468086,2.30778349482997,2.37780266537046,0,1
51,1.30825926759803,0.102549641782735,0.0780553512862214,0.0537016456744268,0.197202127776501,0.482988820476625,0.309983640562126,47.5,46.69,335,0.38,2.26018006441819,2.25617954931095,2.3230646550828,0,1
52,1.220550720536,0.0428571643393835,0.0435835092370026,0.0178007212829759,0.169688986327078,0.469608104399591,0.39611131398516,47.5,46.71,332,0.37,2.21151223389825,2.20962679142829,2.27068758295176,0,1
53,1.15785504458916,0.0403874385021257,0.0295897027128502,0.0169655383692946,0.20284106068563,0.377507575905388,0.359413981167453,47.5,46.73,329,0.36,2.16707550197683,2.16497996546063,2.22257090603593,0,1
54,0.942566120257341,0.0256020090515599,0.0331154974568248,0.0150109392072711,0.137806773755074,0.367786777389119,0.29705682791017,47.5,46.75,325,0.34,2.11921931558645,2.11793735472006,2.16928551643988,0,1
55,1.13976949528733,0.12716507320241,0.0796170147288789,0.05909464324764,0.193426893529086,0.356743738724388,0.391132546677457,47.5,46.77,322,0.33,2.07144758869064,2.07254687093046,2.11941024965506,0,1
56,1.17923372999268,0.120532194319965,0.102332004660046,0.0423221081970003,0.182174519142358,0.373336169680275,0.335036900619438,47.5,46.79,317,0.34,2.01590910548213,2.01685763811309,2.0592749601286,0,1
57,1.18787867399304,0.0338116269681484,0.0379313122378767,0.0127803688774692,0.137516757974097,0.396214968181492,0.369086775196918,47.5,46.81,311,0.3,1.95133259579842,1.95234420287552,1.99084417501645,0,1
