idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
126,0.252333904468566,7.39800060805968,15.5744191306175,3.94904094742275,52.5,51.87,302,0.27,1.85099400173364,1.85208198086644,1.88377502065684,0,1
127,0.466130139290908,7.88148914973122,14.2919857912579,3.78044408063347,52.5,51.89,292,0.24,1.76107170255253,1.76648046103713,1.79262096335346,0,1
128,0.269298712962313,7.92640196360114,13.394832504113,3.66385126720548,52.5,51.91,284,0.23,1.68427780459396,1.69205167435461,1.71128651055698,0,1
129,0.140001335236865,8.01048267463246,13.013548365626,3.61136432656107,52.5,51.93,275,0.21,1.61466513853949,1.62604456740799,1.64069848766579,0,1
130,0.311343667297357,7.79167494808268,13.0739175063197,3.61997857526387,52.5,51.95,264,0.19,1.53934728857698,1.55139181206038,1.56434290003771,0,1
131,0.25237007872445,8.00663906322232,11.8453579736974,3.44893977859012,52.5,51.97,253,0.17,1.45455133183141,1.46731405954014,1.47773870453953,0,1
132,0.206244117773777,7.84173114305469,11.2667735545031,3.35865375078,52.5,51.99,237,0.15,1.36577450980113,1.38076835809149,1.38517079736659,0,1
133,0.437631795970408,8.2579702065589,9.47096634293298,3.077929680567,52.5,52.01,213,0.12,1.20812985569849,1.22401328699385,1.22663000543435,0,1
134,0.452855123064439,7.45621695918846,19.67282845718,4.43618376914105,55,53.91,372,0.53,2.95245561577626,2.95612059660948,3.04017913406629,0,1
135,0.41246177312671,7.5221550357008,19.4947480091471,4.41607914754158,55,53.93,371,0.52,2.9045017709904,2.90776229588989,2.99061844187764,0,1
136,0.646322773804024,7.58516346919493,19.7335598877509,4.44228012246939,55,53.95,369,0.51,2.86449637865467,2.86599592856127,2.94864328440536,0,1
137,0.443443234093877,7.70288592047093,19.0679689088653,4.37339029879241,55,53.97,368,0.5,2.83227244205718,2.83302915801928,2.91486073383907,0,1
138,0.531599059957795,7.55849108811232,19.5490754533824,4.42243445616274,55,53.99,366,0.49,2.79636684299647,2.79565847316277,2.87977997523196,0,1
139,0.401740969189816,7.43777503124585,18.9414218202416,4.35214044270416,55,54.01,364,0.48,2.75593629502214,2.75469543060094,2.8380654263992,0,1
140,0.389991247931168,7.66204081181659,18.46497609603,4.29822677016982,55,54.03,363,0.46,2.71430208209429,2.71270468618967,2.79524831691407,0,1
141,0.652910908491126,7.68332926717612,19.0979054445751,4.37114631908992,55,54.05,360,0.46,2.68082250886106,2.67840139888737,2.76361948029082,0,1
142,0.363251547221913,7.45971717455439,18.665065605675,4.32218625587734,55,54.07,358,0.46,2.62285914520283,2.62304381001662,2.70824234113642,0,1
143,0.239420525128094,7.4997360113568,18.3801611908126,4.28737368658588,55,54.09,356,0.43,2.58832963229096,2.58752045673613,2.67076127618076,0,1
144,0.240245053362847,7.50498116463892,18.1595573746876,4.26172149225002,55,54.11,354,0.43,2.5407000972987,2.53766940698269,2.62017465164768,0,1
145,0.516822074394198,7.85395854307849,17.651014869386,4.20157475588572,55,54.13,351,0.42,2.50118624600455,2.49561644624916,2.58017252535129,0,1
146,0.420823747233171,7.69360558339636,17.2243385503803,4.15267476299474,55,54.15,349,0.41,2.46196294862218,2.45292303233852,2.53309370431204,0,1
147,0.468625991165389,7.46885314589723,17.9893961623491,4.24137915982277,55,54.17,345,0.39,2.4025921614632,2.38828393988793,2.4672307371065,0,1
148,0.279237094894723,7.82506487477415,17.2980578132182,4.16001465322205,55,54.19,343,0.38,2.35863341220432,2.34598952512849,2.42125761146586,0,1
149,0.373624877053265,7.66641315198636,17.4409604921396,4.17678671897495,55,54.21,339,0.36,2.29880434263587,2.28144652691735,2.35958935078454,0,1
150,0.354958522684514,7.80668880015615,16.7218231488599,4.08973400624379,55,54.23,335,0.35,2.2478454723733,2.22582895807374,2.30163809044867,0,1
151,0.430829269638647,7.93579016375435,16.7138885035984,4.08871392744308,55,54.27,328,0.32,2.15261748035738,2.13373151479627,2.20064618395753,0,1
152,0.244033948546368,7.82845823994854,15.8972791359526,3.9886436525081,55,54.29,324,0.31,2.10448849643429,2.08560748012583,2.14728940358794,0,1
153,0.447712976495596,8.03703898034263,15.5547506175636,3.94428136401582,55,54.31,319,0.3,2.04594830006247,2.0310825238225,2.09246094772106,0,1
154,0.442158686386445,7.89754558335016,16.2157949040677,4.02880712925746,55,54.33,317,0.28,2.00379797636916,1.98818876601342,2.04099023807765,0,1
155,0.214238466038898,8.10730212483943,14.3893578730775,3.79489780713061,55,54.35,311,0.27,1.931524253159,1.91881964870143,1.96263765105141,0,1
156,0.247393300506744,8.07115992057285,14.9501268127012,3.87189640481272,55,54.37,305,0.26,1.87455649077774,1.86212293437125,1.90301986769459,0,1
157,0.326700035981012,7.74343854954487,15.1249946649703,3.89446570316874,55,54.39,298,0.24,1.81011263139806,1.80221607672394,1.84016453684949,0,1
158,0.212795422696151,7.67668244962824,14.498221381617,3.80897851378855,55,54.41,290,0.23,1.74864895371417,1.74279033288364,1.77408419709103,0,1
159,0.0248608461662933,7.78761457430871,13.6216973068948,3.69336430030748,55,54.43,282,0.21,1.67515486919672,1.67261758134584,1.70007141225947,0,1
160,0.464946013729787,7.73706777986405,13.9870549362985,3.73991604587317,55,54.45,273,0.2,1.59479056172185,1.59571609867818,1.6176154487808,0,1
161,0.194155730847524,7.80699907894661,12.384548015057,3.52070872771698,55,54.47,261,0.18,1.51251318542417,1.5176332656023,1.53378164977378,0,1
162,0.118915323052522,7.64820736378577,11.3495208791616,3.36888865926189,55,54.49,244,0.15,1.38560497084817,1.39375219769908,1.40482754943124,0,1
163,0.367611094576011,8.1583059292989,10.2630241684023,3.20865598775504,55,54.51,228,0.13,1.29657013987434,1.30555954596775,1.3146223090918,0,1
164,0.129082736080127,7.98245306862468,8.7862818809174,2.96533968966924,55,54.53,210,0.11,1.17308923696157,1.18349718858061,1.18909400858946,0,1
165,0.548719826535305,8.00985110018698,18.9300579971629,4.35399646877634,57.5,56.42,375,0.52,3.02479039859822,3.00424349980372,3.11331972985253,0,1
166,0.601768103813893,7.41544309689901,20.1757133389009,4.49171834993767,57.5,56.44,374,0.52,2.98950091094871,2.96914985205772,3.07656400012759,0,1
167,0.54316351920333,7.98599409623849,18.5600457060494,4.31194368476167,57.5,56.46,372,0.5,2.94433278701713,2.92174699745381,3.03059620021778,0,1
168,0.440825367582467,7.78733748899648,18.5336205294114,4.30509703728208,57.5,56.48,370,0.48,2.89963811143951,2.87497446149715,2.98573627446025,0,1
169,0.397744204577771,7.84686893749782,18.2423298164864,4.27245490827152,57.5,56.5,367,0.47,2.83912068354887,2.810254051471,2.92166787403754,0,1
170,0.502737797132872,8.08416936647295,18.1032978194608,4.25902569036737,57.5,56.52,366,0.47,2.80212775829592,2.77197358410869,2.88532838992251,0,1
171,0.427726202395119,7.88581440786154,17.9359973371236,4.23533868237588,57.5,56.54,364,0.45,2.76109718837211,2.73234240628228,2.84300948485045,0,1
172,0.264933221852646,7.78857139802026,17.5973411750828,4.19498801156837,57.5,56.56,362,0.45,2.72202387050289,2.69319535376793,2.80447993829622,0,1
173,0.443612984089939,7.90269782502439,17.6598906313435,4.20506238930181,57.5,56.58,360,0.44,2.6850109581907,2.65374138420933,2.76375106377189,0,1
174,0.321503983240945,7.91325456593344,17.3024785649959,4.16083309920611,57.5,56.6,358,0.42,2.64021239441821,2.6113461832033,2.71988829647812,0,1
175,0.356904996462585,7.92727366562405,17.2652118561032,4.15510257801182,57.5,56.62,355,0.42,2.57783700727822,2.55103503327367,2.65333282809032,0,1
176,0.394666158000564,8.0977479559023,16.8296841042753,4.10680090263863,57.5,56.64,354,0.41,2.54634608931254,2.52477970695763,2.62404986601926,0,1
177,0.288641926764452,7.52003777086384,17.9159541856899,4.23381869803408,57.5,56.66,351,0.4,2.5009896977333,2.47622458032525,2.57315692090744,0,1
178,0.49831680303596,7.7336744327305,16.8003415765692,4.09879958744353,57.5,56.68,349,0.39,2.47646657492267,2.45340211376143,2.54667385131968,0,1
179,0.300649249732973,8.08174801390981,16.8369408806259,4.10661565428543,57.5,56.7,344,0.38,2.43920139068932,2.41960908643568,2.50878098929422,0,1
180,0.53913975737573,8.15435173956151,16.8433130324145,4.10518526665909,57.5,56.72,344,0.37,2.39753223476021,2.36858660260595,2.45983888547701,0,1
181,0.502259656137547,8.11427588668599,16.2250450251049,4.02862499045429,57.5,56.74,340,0.35,2.32222708560887,2.29587288365364,2.37882749471081,0,1
182,0.5659491897588,8.30304183483087,15.9615530304295,3.99710021476756,57.5,56.76,337,0.34,2.27412464956893,2.24611216900243,2.3239660006879,0,1
