idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
11,-0.418977123258172,19.3585544182403,2.82809411651838,2.14857991880268,-0.128330192818455,19.2481525962654,2.78241955115472,2.1748289606169,-0.212800742913179,19.0837562673537,2.82770724426355,2.1749423669201,45,43.99,335,0.41,2.57353500382117,2.27781200844168,2.3226505914522,0,6
12,-0.474823565752328,19.2890087914398,2.83084991813689,2.1901110699777,-0.355849693741292,19.0837696575363,2.84935967486316,2.22727353213658,-0.448845376369469,19.9289852566018,2.7838724186078,2.20104486381025,45,44.01,332,0.4,2.52563254797918,2.24030511145715,2.27522714939429,0,6
13,-0.353593118654033,19.0903571295063,2.74422176286912,2.17104346246638,-0.487054780660561,19.3103466248186,2.77220873755205,2.209884946052,-0.355862393058155,19.7173086484834,2.75932945681297,2.18963142806704,45,44.03,329,0.38,2.4798244831403,2.20507386211875,2.23240336765154,0,6
14,-0.27565008456057,19.1613318039895,2.8138865936072,2.17534617789902,-0.342553603914658,19.5500045026635,2.73880413874632,2.1746807566144,-0.316328239514699,19.410967538132,2.75417758366574,2.16586473925089,45,44.05,326,0.38,2.44080890363258,2.17174616204167,2.19568466688585,0,6
15,-0.310254864267143,18.8871035668183,2.83355830541017,2.1819599016653,-0.200448661801257,19.2860682459996,2.78248801859698,2.20173883790189,-0.25096439651841,19.0822688216726,2.82334418096236,2.18902073923271,45,44.07,323,0.36,2.38170795109805,2.12308538031924,2.13871819723208,0,6
16,-0.175626589400684,18.9524350339248,2.71498137281716,2.15967910352446,-0.168235460165567,19.9820794246825,2.67966454082927,2.12140572003038,-0.282852205305221,19.3261016068006,2.71413484401218,2.14837824719963,45,44.09,320,0.36,2.34441648738544,2.09228657351594,2.101708499103,0,6
17,-0.117917307178212,19.6879756418937,2.56126160951718,2.13176905331049,-0.170107250703925,19.6855618832456,2.60668870493724,2.12258359793248,-0.236854549567575,19.4812599493711,2.61975101390737,2.13577604545226,45,44.11,317,0.35,2.29813826710845,2.05278943167668,2.06097418129193,0,6
18,-0.174872293540266,19.5235577082246,2.53273355952275,2.11116612568697,-0.346844545905132,20.2048497581888,2.52783040140753,2.13380226716783,-0.195136174398106,19.6799308555392,2.54400854888736,2.12281877468392,45,44.13,313,0.34,2.24889310905223,2.0100240213187,2.01526035808969,0,6
19,-0.431615095234406,19.7310553843167,2.56314076018366,2.08075226443757,-0.0927941319588678,19.964559907364,2.52928009599292,2.11125509327987,-0.309252965482798,20.2670847352143,2.48561721430368,2.08022678159048,45,44.15,309,0.31,2.19836469585848,1.96756623361078,1.97243920031332,0,6
20,-0.141784332236719,19.1203794074482,2.56486041784754,2.17069225582068,-0.243484053371421,19.7692142365366,2.58311758335997,2.12883696516048,-0.0947803694482191,19.5656854682088,2.50535500908123,2.13656642164967,45,44.17,306,0.31,2.15465053846435,1.92696077927454,1.92998840189461,0,6
21,-0.282581112715484,19.4719555073938,2.47287106881117,2.08739659479394,-0.435551420472807,20.3859484069363,2.44271250641183,2.06710661096076,-0.185918460780901,19.6642261130302,2.44336484697861,2.05256849820374,45,44.19,302,0.29,2.10584477645241,1.88644192951528,1.88554142781664,0,6
22,-0.235042671768644,19.8402225565217,2.37952211851864,2.04687409120741,-0.242916539546151,19.5883073604829,2.35685456838701,2.06513748071177,-0.205283555343037,19.840518725648,2.43158738790278,2.06143754395292,45,44.21,296,0.28,2.05255265570221,1.83899633433732,1.83466076151057,0,6
23,-0.403224824376009,20.2051402237121,2.25801435371932,2.00901589398832,-0.376105743755169,20.2865138677093,2.27274404753841,2.05342380327859,-0.295798394126271,20.1717924397288,2.24513879380864,2.03334225933623,45,44.23,291,0.27,1.99689928125917,1.78778755986983,1.78046436052998,0,6
24,-0.146639423359283,19.1090330469421,2.32962639230325,2.05434978146444,-0.201460809341681,20.5206610368307,2.13807190939532,2.02651492080291,-0.165254097563773,20.6674849673764,2.14845366891568,2.02074245946933,45,44.25,286,0.26,1.94566235096184,1.74361903573837,1.73182850482409,0,6
25,0.102499666241605,19.1923090583391,2.20910537294981,2.05337746385076,-0.264426140658616,20.3133649502629,2.24959863608281,2.07524666298668,-0.0837879974192184,20.0693497535762,2.21373315189522,2.07963058672508,45,44.27,280,0.25,1.89294024481,1.69584588384094,1.67921152244711,0,6
26,-0.0679791298084104,20.3319454095214,2.01806333808887,1.96432521607865,-0.15023376095509,20.0733987759063,2.01623955533267,1.99262646522841,0.0391210339352244,19.9291892561632,2.02352399161041,1.98530528190919,45,44.29,275,0.24,1.83548515212653,1.64697706738967,1.62603687008326,0,6
27,-0.123000826452651,19.9518079897457,1.99514682543302,1.99573964505207,0.0180555902691968,20.0345948567165,2.04298712329821,2.04686250450949,-0.13271113288001,20.7177004698083,2.01170216478421,2.01576280324077,45,44.31,268,0.22,1.7794279736477,1.59806250372574,1.57437916536396,0,6
28,-0.419930870003223,21.1444353542147,1.8599125667677,1.9181255411745,-0.491179774055272,20.9700285936837,1.87940850089997,1.94347201130817,-0.0395049720145906,20.4807736479813,1.85070357575004,1.91174027430081,45,44.33,260,0.21,1.71832170064317,1.5463047273039,1.52051690943366,0,6
29,0.0770229474208322,20.340447561724,1.65381976338291,1.94208083427671,0.133193368253027,20.5067669909121,1.68510085168244,1.91420222346159,-0.00821888351240594,20.9444384045936,1.68199023963581,1.93691933222721,45,44.35,248,0.2,1.62267711946942,1.46415417796839,1.43327170301009,0,6
30,-0.209523388075115,19.8660852079076,1.67005166600949,1.909526100865,-0.0670518623184292,20.413403335691,1.66751295300549,1.8888813603748,0.0829094603754926,19.2114983303232,1.71110113847333,1.91339674268534,45,44.37,238,0.17,1.54922401642018,1.40076692771172,1.36766227754537,0,6
31,-0.150730266528071,19.2517096383371,1.53430142702201,1.8894791096102,-0.189573871999427,20.3687632744385,1.56129392143275,1.88534300953734,0.0720173621370764,19.8399780525032,1.59086320228831,1.92993318839387,45,44.39,226,0.16,1.46305696412063,1.32545845548295,1.29421190421955,0,6
32,0.184295049046225,20.6240765324091,1.38176118791958,1.87037256217796,0.162151708042701,19.7295896295491,1.41556405755486,1.8428331167856,0.0647747805248625,20.1187730124291,1.37188388063324,1.86141474520955,45,44.41,215,0.14,1.38315245740513,1.25673146825857,1.22299494306166,0,6
